127.0.0.1 - - [29/Sep/2015:13:08:25 +0800] "GET /renrenadmin/ordermanage/auditorder HTTP/1.1" 200 800
127.0.0.1 - - [29/Sep/2015:13:08:25 +0800] "GET /renrenadmin/img/404sz.jpg HTTP/1.1" 200 19011
127.0.0.1 - - [29/Sep/2015:13:08:29 +0800] "POST /renrenadmin/account/listdo HTTP/1.1" 200 3271
127.0.0.1 - - [29/Sep/2015:13:08:32 +0800] "GET /renrenadmin/role/list HTTP/1.1" 200 19825
127.0.0.1 - - [29/Sep/2015:13:08:32 +0800] "POST /renrenadmin/role/listdo HTTP/1.1" 200 858
127.0.0.1 - - [29/Sep/2015:13:08:37 +0800] "GET /renrenadmin/account/list HTTP/1.1" 200 23594
127.0.0.1 - - [29/Sep/2015:13:08:37 +0800] "POST /renrenadmin/account/listdo HTTP/1.1" 200 3271
127.0.0.1 - - [29/Sep/2015:13:08:38 +0800] "GET /renrenadmin/authmanage/list HTTP/1.1" 200 20488
127.0.0.1 - - [29/Sep/2015:13:08:38 +0800] "POST /renrenadmin/authmanage/listdo HTTP/1.1" 200 2082
127.0.0.1 - - [29/Sep/2015:13:08:41 +0800] "POST /renrenadmin/authmanage/getroleid HTTP/1.1" 200 11
127.0.0.1 - - [29/Sep/2015:13:08:41 +0800] "POST /renrenadmin/authmanage/authlist HTTP/1.1" 200 1220
127.0.0.1 - - [29/Sep/2015:13:08:41 +0800] "GET /renrenadmin/fonts/glyphicons-halflings-regular.eot? HTTP/1.1" 200 20127
127.0.0.1 - - [29/Sep/2015:13:08:44 +0800] "GET /renrenadmin/authmanage/menulist HTTP/1.1" 200 13386
127.0.0.1 - - [29/Sep/2015:13:09:51 +0800] "POST /renrenadmin/authmanage/addNewMenu HTTP/1.1" 405 1090
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/authmanage/menulist HTTP/1.1" 200 13386
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/css/bootstrap.min.css HTTP/1.1" 200 117344
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 23742
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/css/animate.css HTTP/1.1" 200 68411
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/css/style.css HTTP/1.1" 200 135388
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/css/plugins/dataTables/dataTables.bootstrap.css HTTP/1.1" 200 5178
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/css/admin.css HTTP/1.1" 200 28945
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/js/jquery-2.1.1.js HTTP/1.1" 200 84247
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/js/bootstrap.min.js HTTP/1.1" 200 35956
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/js/plugins/metisMenu/jquery.metisMenu.js HTTP/1.1" 200 4103
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/js/plugins/slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4726
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/My97DatePicker/WdatePicker.js HTTP/1.1" 200 10235
127.0.0.1 - - [29/Sep/2015:13:12:28 +0800] "GET /renrenadmin/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 200 192
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/js/inspinia.js HTTP/1.1" 200 7940
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/js/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 200 228489
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/js/layer.js HTTP/1.1" 200 29246
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/css/plugins/skin/layer.css HTTP/1.1" 200 12443
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/img/profile_small.jpg HTTP/1.1" 200 11988
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/css/patterns/header-profile.png HTTP/1.1" 200 5877
127.0.0.1 - - [29/Sep/2015:13:12:29 +0800] "GET /renrenadmin/font-awesome/fonts/fontawesome-webfont.eot? HTTP/1.1" 200 60767
127.0.0.1 - - [29/Sep/2015:13:12:36 +0800] "GET /renrenadmin/account/logoff HTTP/1.1" 302 -
127.0.0.1 - - [29/Sep/2015:13:12:36 +0800] "GET /renrenadmin/ HTTP/1.1" 200 2357
127.0.0.1 - - [29/Sep/2015:13:12:36 +0800] "GET /renrenadmin/css/font-awesome.css HTTP/1.1" 200 800
127.0.0.1 - - [29/Sep/2015:13:12:36 +0800] "GET /renrenadmin/account/code?x=Math.random(); HTTP/1.1" 200 3063
127.0.0.1 - - [29/Sep/2015:13:12:50 +0800] "POST /renrenadmin/account/login HTTP/1.1" 302 -
127.0.0.1 - - [29/Sep/2015:13:12:50 +0800] "GET /renrenadmin/account/list HTTP/1.1" 200 23594
127.0.0.1 - - [29/Sep/2015:13:12:50 +0800] "GET /renrenadmin/js/bootstrap-treeview.js HTTP/1.1" 200 35098
127.0.0.1 - - [29/Sep/2015:13:12:50 +0800] "POST /renrenadmin/account/listdo HTTP/1.1" 200 3271
127.0.0.1 - - [29/Sep/2015:13:12:52 +0800] "GET /renrenadmin/authmanage/menulist HTTP/1.1" 200 13386
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/authmanage/menulist HTTP/1.1" 200 13674
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/css/animate.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/css/plugins/dataTables/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/css/admin.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/js/jquery-2.1.1.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/js/plugins/metisMenu/jquery.metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/js/plugins/slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:10 +0800] "GET /renrenadmin/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/js/inspinia.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/js/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/js/layer.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/css/plugins/skin/layer.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/img/profile_small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/css/patterns/header-profile.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:11 +0800] "GET /renrenadmin/font-awesome/fonts/fontawesome-webfont.eot? HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:16 +0800] "GET /renrenadmin/authmanage/menulist HTTP/1.1" 200 13674
127.0.0.1 - - [29/Sep/2015:13:14:16 +0800] "GET /renrenadmin/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [29/Sep/2015:13:14:16 +0800] "GET /renrenadmin/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
